##########################################################################################
### MCD_v5.3 with climatology average solar scenario.
### Latitude 39.0N. Longitude 193.0E. Altitude -3900.0 m AMR.
### --------------------------------------------------------------------------------------
### Column 1 is Areocentric longitude (degrees)
### Columns 2+ are Temperature (K)
### Line 1 is Local time (Martian hour)
### --------------------------------------------------------------------------------------
### Retrieved on: 2022-10-13T18:37:12.899519
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||    0.00000e+00    1.00000e+00    2.00000e+00    3.00000e+00    4.00000e+00    5.00000e+00    6.00000e+00    7.00000e+00    8.00000e+00    9.00000e+00    1.00000e+01    1.10000e+01    1.20000e+01    1.30000e+01    1.40000e+01    1.50000e+01    1.60000e+01    1.70000e+01    1.80000e+01    1.90000e+01    2.00000e+01    2.10000e+01    2.20000e+01    2.30000e+01    2.40000e+01
-----------------------------------
+165 ||    2.01412e+02    1.98749e+02    1.96640e+02    1.94570e+02    1.92775e+02    1.91131e+02    1.90469e+02    1.90871e+02    1.98301e+02    2.05968e+02    2.13885e+02    2.21492e+02    2.26842e+02    2.31880e+02    2.34915e+02    2.37589e+02    2.37936e+02    2.37188e+02    2.29498e+02    2.22298e+02    2.16441e+02    2.10961e+02    2.07483e+02    2.04107e+02    2.01412e+02
+180 ||    1.94964e+02    1.92616e+02    1.90444e+02    1.88326e+02    1.86578e+02    1.84959e+02    1.84189e+02    1.84406e+02    1.91147e+02    1.98249e+02    2.06701e+02    2.14822e+02    2.20534e+02    2.25901e+02    2.28992e+02    2.31643e+02    2.31465e+02    2.30301e+02    2.22871e+02    2.15930e+02    2.10461e+02    2.05281e+02    2.01737e+02    1.98215e+02    1.95371e+02
+195 ||    1.89303e+02    1.86453e+02    1.84217e+02    1.82050e+02    1.80348e+02    1.78755e+02    1.77875e+02    1.77911e+02    1.83985e+02    1.90554e+02    1.99533e+02    2.08167e+02    2.14228e+02    2.19915e+02    2.23065e+02    2.25697e+02    2.25006e+02    2.23432e+02    2.16233e+02    2.09516e+02    2.04405e+02    1.99478e+02    1.95812e+02    1.92245e+02    1.89303e+02
+210 ||    1.83096e+02    1.81086e+02    1.79370e+02    1.77709e+02    1.76419e+02    1.75204e+02    1.74481e+02    1.74405e+02    1.78566e+02    1.83207e+02    1.90589e+02    1.97772e+02    2.03528e+02    2.08934e+02    2.11958e+02    2.14435e+02    2.13386e+02    2.11703e+02    2.05920e+02    2.00443e+02    1.96000e+02    1.91750e+02    1.88678e+02    1.85703e+02    1.83354e+02
+225 ||    1.77321e+02    1.75640e+02    1.74453e+02    1.73307e+02    1.72435e+02    1.71603e+02    1.71040e+02    1.70852e+02    1.73107e+02    1.75849e+02    1.81646e+02    1.87408e+02    1.92854e+02    1.97970e+02    2.00860e+02    2.03174e+02    2.01776e+02    1.99976e+02    1.95478e+02    1.91113e+02    1.87440e+02    1.83932e+02    1.81456e+02    1.79074e+02    1.77321e+02
+240 ||    1.75764e+02    1.74570e+02    1.73677e+02    1.72812e+02    1.72128e+02    1.71477e+02    1.71044e+02    1.70892e+02    1.72567e+02    1.74700e+02    1.79733e+02    1.84753e+02    1.89604e+02    1.94123e+02    1.96458e+02    1.98262e+02    1.96596e+02    1.94624e+02    1.90631e+02    1.86781e+02    1.83739e+02    1.80848e+02    1.78936e+02    1.77105e+02    1.75811e+02
+255 ||    1.74293e+02    1.73494e+02    1.72898e+02    1.72316e+02    1.71821e+02    1.71351e+02    1.71049e+02    1.70933e+02    1.72027e+02    1.73550e+02    1.77821e+02    1.82098e+02    1.86355e+02    1.90285e+02    1.92072e+02    1.93361e+02    1.91411e+02    1.89258e+02    1.85766e+02    1.82424e+02    1.80011e+02    1.77739e+02    1.76397e+02    1.75123e+02    1.74293e+02
+270 ||    1.74280e+02    1.73364e+02    1.72673e+02    1.72005e+02    1.71476e+02    1.70977e+02    1.70671e+02    1.70563e+02    1.71750e+02    1.73390e+02    1.77928e+02    1.82477e+02    1.87043e+02    1.91259e+02    1.93172e+02    1.94560e+02    1.92539e+02    1.90289e+02    1.86523e+02    1.82934e+02    1.80433e+02    1.78068e+02    1.76611e+02    1.75222e+02    1.74276e+02
+285 ||    1.74259e+02    1.73234e+02    1.72449e+02    1.71694e+02    1.71131e+02    1.70602e+02    1.70292e+02    1.70193e+02    1.71473e+02    1.73230e+02    1.78035e+02    1.82856e+02    1.87732e+02    1.92233e+02    1.94271e+02    1.95759e+02    1.93666e+02    1.91319e+02    1.87278e+02    1.83443e+02    1.80854e+02    1.78396e+02    1.76824e+02    1.75321e+02    1.74259e+02
+300 ||    1.74850e+02    1.73539e+02    1.72618e+02    1.71732e+02    1.71080e+02    1.70463e+02    1.70076e+02    1.69961e+02    1.71630e+02    1.73762e+02    1.78841e+02    1.83928e+02    1.89014e+02    1.93734e+02    1.96053e+02    1.97834e+02    1.96106e+02    1.94053e+02    1.89845e+02    1.85821e+02    1.82838e+02    1.79991e+02    1.78035e+02    1.76159e+02    1.74822e+02
+315 ||    1.75383e+02    1.73843e+02    1.72786e+02    1.71771e+02    1.71029e+02    1.70325e+02    1.69860e+02    1.69731e+02    1.71787e+02    1.74294e+02    1.79647e+02    1.85000e+02    1.90296e+02    1.95236e+02    1.97839e+02    1.99912e+02    1.98545e+02    1.96788e+02    1.92407e+02    1.88191e+02    1.84814e+02    1.81578e+02    1.79240e+02    1.76995e+02    1.75383e+02
+330 ||    1.79462e+02    1.77475e+02    1.76043e+02    1.74673e+02    1.73718e+02    1.72823e+02    1.72314e+02    1.72309e+02    1.75603e+02    1.79306e+02    1.85482e+02    1.91569e+02    1.97000e+02    2.02067e+02    2.04615e+02    2.06688e+02    2.05712e+02    2.04211e+02    1.99289e+02    1.94538e+02    1.90639e+02    1.86892e+02    1.84081e+02    1.81375e+02    1.79388e+02
+345 ||    1.83366e+02    1.81079e+02    1.79274e+02    1.77553e+02    1.76387e+02    1.75302e+02    1.74751e+02    1.74874e+02    1.79409e+02    1.84316e+02    1.91317e+02    1.98148e+02    2.03731e+02    2.08914e+02    2.11398e+02    2.13469e+02    2.12895e+02    2.11651e+02    2.06110e+02    2.00840e+02    1.96432e+02    1.92169e+02    1.88889e+02    1.85726e+02    1.83366e+02
+360 ||    1.89577e+02    1.86937e+02    1.84832e+02    1.82810e+02    1.81328e+02    1.79971e+02    1.79444e+02    1.79718e+02    1.85256e+02    1.91091e+02    1.98286e+02    2.05258e+02    2.10539e+02    2.15462e+02    2.17999e+02    2.20181e+02    2.20080e+02    2.19238e+02    2.13683e+02    2.08385e+02    2.03600e+02    1.98993e+02    1.95535e+02    1.92181e+02    1.89522e+02
##########################################################################################
### MCD_v5.3 with climatology average solar scenario.
### Latitude 39.0N. Longitude 193.0E. Altitude -3900.0 m AMR.
### --------------------------------------------------------------------------------------
### Column 1 is Areocentric longitude (degrees)
### Columns 2+ are Pressure (Pa)
### Line 1 is Local time (Martian hour)
### --------------------------------------------------------------------------------------
### Retrieved on: 2022-10-13T18:37:12.901175
### Mars Climate Database (c) LMD/OU/IAA/ESA/CNES
##########################################################################################
---- ||    0.00000e+00    1.00000e+00    2.00000e+00    3.00000e+00    4.00000e+00    5.00000e+00    6.00000e+00    7.00000e+00    8.00000e+00    9.00000e+00    1.00000e+01    1.10000e+01    1.20000e+01    1.30000e+01    1.40000e+01    1.50000e+01    1.60000e+01    1.70000e+01    1.80000e+01    1.90000e+01    2.00000e+01    2.10000e+01    2.20000e+01    2.30000e+01    2.40000e+01
-----------------------------------
